id,name,full_name,age,birth_date,passport_country_names,league,current_team_name,current_team_logo,current_team_color,contract_expires,market_value,market_value_str,minutes_on_field,low_minutes_flag,total_matches,on_loan,main_position,positions_clean,foot,height,weight,direct_free_kick_taker,corner_taker,penalty_taker,player_role,pos_group,goals_avg,non_penalty_goal_avg,head_goals_avg,shots_on_target_percent,shot_efficiency_avg,xg_shot_avg,assists_avg,xg_assist_avg,key_passes_avg,accurate_passes_percent,accurate_pass_avg,accurate_crosses_percent,accurate_crosses_avg,successful_progressive_pass_percent,accurate_progressive_pass_avg,successful_dribbles_percent,dribble_efficiency,progressive_run_avg,real_progression,duels_won,duels_won_avg,offensive_duels_won,defensive_duels_won,aerial_duels_won,aerial_duels_won_avg,successful_defensive_actions_avg,tackle_avg,interceptions_avg,shot_block_avg,conceded_goals_avg,shots_against_avg,save_percent,xg_save_avg,prevented_goals_avg,goalkeeper_exits_avg,gk_aerial_duels_avg,direct_free_kicks_on_target_percent,penalties_conversion_percent,fouls_avg,foul_suffered_avg,yellow_cards_avg,red_cards_avg
-137286,J. Gittens,Jamie Bynoe-Gittens,20.0,2004-08-08,England|Barbados,"Bundesliga, Premier League",Chelsea,https://cdn5.wyscout.com/photos/team/public/25_120x120.png,004592,2028-06-30,28000000.0,€28.0M,2249,False,27.265006669630946,False,LW,"['LAMF', 'LW', 'LWF']",right,175.0,70.0,False,True,False,Dribbler winger,LW,68.12,70.45,64.63,60.61,79.26,48.37,59.48,64.36,70.69,64.86,44.78,31.0,46.63,56.62,15.47,85.09,86.59,80.23,54.84,73.92,82.39,78.46,44.97,45.94,23.48,46.02,54.6,32.67,33.48,,,35.19,35.19,,,,29.36,31.3,62.87,63.4,46.98,32.47
-136617,Chiquinho,Francisco Jorge Tavares Oliveira,25.0,2000-02-05,Portugal|Cape Verde Islands,"LaLiga, Liga Portuguesa",Mallorca,https://cdn5.wyscout.com/photos/team/public/g1691_120x120.png,,2026-06-30,3000000.0,€3.0M,784,False,10.704081632653061,False,LW,"['RCMF3', 'LW', 'LCMF']",right,175.0,72.0,False,True,False,Defensive winger,LW,58.11,60.83,28.38,16.35,59.81,57.57,76.19,40.78,29.06,16.88,2.14,26.41,25.15,90.3,26.63,42.41,79.78,58.28,34.88,51.74,91.04,83.35,12.57,56.93,50.88,71.28,78.32,63.46,12.63,,,35.19,35.19,,,,29.36,31.3,100.0,89.0,96.69,32.47
-133542,A. Diouf,Andy Alune Diouf,22.0,2003-05-17,France|Senegal,"Ligue 1, SerieA",Internazionale,https://cdn5.wyscout.com/photos/team/public/79_120x120.png,2862a2,2028-06-30,9000000.0,€9.0M,1681,False,24.43723973825104,False,LW,"['LW', 'LCMF3', 'LCMF']",left,187.0,81.0,False,True,False,Defensive winger,LW,4.66,5.05,28.38,3.58,13.41,23.58,17.49,34.3,24.95,91.18,87.53,34.63,4.29,67.5,50.58,82.32,44.01,61.76,57.61,65.23,73.14,62.13,53.81,62.62,45.69,71.68,10.11,57.99,34.46,,,35.19,35.19,,,,29.36,31.3,74.44,27.47,14.72,32.47
-131591,P. Wimmer,Patrick Wimmer,24.0,2001-05-30,Austria,Bundesliga,Wolfsburg,https://cdn5.wyscout.com/photos/team/public/7_120x120.png,68b424,2027-06-30,15000000.0,€15.0M,1985,False,29.0,False,LW,"['LW', 'LAMF', 'LCMF3']",right,182.0,77.0,False,True,False,Defensive winger,LW,36.4,36.79,66.33,19.96,51.34,34.73,31.8,53.36,18.64,22.56,47.72,26.41,20.36,17.25,67.98,69.59,40.04,46.9,76.64,59.46,83.46,68.99,43.38,66.08,77.51,94.19,57.41,98.01,64.82,,,35.19,35.19,,,,29.36,31.3,79.61,69.58,53.35,32.47
-129450,J. Anthony,Jaidon Anthony,25.0,1999-12-01,England|Jamaica,Premier League,Burnley,https://cdn5.wyscout.com/photos/team/public/318_120x120.png,621239,2027-06-30,6000000.0,€6.0M,1026,False,12.0,False,LW,"['LW', 'LAMF']",right,183.0,68.0,False,True,False,Low-impact winger,LW,78.57,80.51,28.38,75.15,68.54,77.16,31.8,7.36,30.5,43.27,36.54,89.77,45.41,13.79,27.5,45.17,22.59,29.61,31.79,8.53,18.25,7.86,35.8,57.98,59.54,75.34,70.69,80.48,87.08,,,35.19,35.19,,,,29.36,31.3,36.65,34.79,70.13,32.47
-123679,J. Rowe,Jonathan Rowe,22.0,2003-04-30,England,"Ligue 1, SerieA",Bologna,https://cdn5.wyscout.com/photos/team/public/174_120x120.png,ee3c46,2029-06-30,9000000.0,€9.0M,1118,False,18.635957066189626,False,LW,"['LAMF', 'CF', 'LW']",right,173.0,65.0,False,True,False,Dribbler winger,LW,22.82,23.21,28.38,43.23,3.26,83.36,77.01,55.98,56.16,63.55,25.71,51.14,41.36,93.7,19.85,72.86,74.8,32.21,9.0,89.37,55.58,91.52,72.49,48.18,42.36,16.56,49.82,14.04,49.84,,,35.19,35.19,,,,29.36,31.3,55.05,59.14,29.11,32.47
-123635,Carlos Martín,Carlos Martín Domínguez,23.0,2002-04-22,Spain,LaLiga,Atlético Madrid,https://cdn5.wyscout.com/photos/team/public/47_120x120.png,d6260b,2029-06-30,0.0,No disponible / 0 €,1038,False,18.0,False,LW,"['LW', 'LAMF', 'CF']",right,180.0,74.0,False,False,False,Defensive winger,LW,23.79,24.18,28.38,70.37,24.38,42.95,61.21,37.24,30.5,22.56,39.45,75.36,52.91,42.41,40.94,0.38,4.09,2.8,9.58,73.01,82.95,24.27,63.32,72.06,72.29,100.0,81.21,92.47,52.22,,,35.19,35.19,,,,29.36,31.3,85.52,53.26,50.16,32.47
-123625,F. Miretti,Fabio Miretti,22.0,2003-08-03,Italy,SerieA,Juventus,https://cdn5.wyscout.com/photos/team/public/80_120x120.png,,2028-06-30,15000000.0,€15.0M,1433,False,20.0,False,LW,"['LAMF', 'LW', 'AMF']",right,180.0,72.0,False,True,False,Defensive winger,LW,47.26,48.82,28.38,18.66,45.85,56.49,47.38,53.36,43.59,72.5,55.65,43.63,18.12,35.38,55.56,49.54,41.29,23.67,47.21,33.59,80.51,45.45,39.96,47.25,51.67,67.55,52.85,57.48,61.91,,,35.19,35.19,,,,29.36,31.3,55.64,87.18,55.76,32.47
-119900,Óscar Aranda,Óscar Aranda Subiela,23.0,2002-04-29,Spain,Liga Portuguesa,Famalicão,https://cdn5.wyscout.com/photos/team/public/4103_120x120.png,081a35,2026-06-30,500000.0,€500K,2679,False,32.0,False,LW,"['LAMF', 'CF', 'LW']",right,181.0,77.0,True,True,True,Dribbler winger,LW,77.13,52.39,28.38,38.15,71.89,72.05,24.49,11.43,18.64,57.78,36.93,17.15,14.59,62.44,37.63,36.49,66.73,38.82,29.24,60.85,76.99,63.79,54.83,71.25,66.94,12.32,10.11,11.37,12.63,,,35.19,35.19,,,,72.69,89.72,15.04,85.77,50.16,32.47
-119899,Raúl Moro,Raúl Moro Prescoli,22.0,2002-12-05,Spain,LaLiga,Ajax,https://cdn5.wyscout.com/photos/team/public/139_120x120.png,ec1824,2028-06-30,2500000.0,€2.5M,1540,False,20.0,False,LW,"['LW', 'LAMF']",right,169.0,68.0,False,True,False,Dribbler winger,LW,15.01,15.6,28.38,52.77,22.39,34.73,74.56,70.43,73.07,4.76,18.23,47.76,79.96,57.26,62.35,66.92,84.96,76.14,79.34,79.56,27.45,93.33,8.61,37.23,16.09,6.38,10.11,5.41,12.63,,,35.19,35.19,,,,29.36,31.3,0.38,6.18,20.31,32.47
-110580,Ander Barrenetxea,Ander Barrenetxea Muguruza,23.0,2001-12-27,Spain,LaLiga,Real Sociedad,https://cdn5.wyscout.com/photos/team/public/771_120x120.png,385db4,2030-06-30,0.0,No disponible / 0 €,1834,False,33.0,False,LW,"['LW', 'LAMF']",right,175.0,74.0,False,True,False,Dribbler winger,LW,39.2,39.78,28.38,54.54,68.54,14.17,79.54,75.67,80.12,33.82,68.39,33.89,63.85,43.27,73.97,53.36,73.63,55.92,77.18,29.79,65.29,56.9,25.52,28.54,26.0,68.24,76.95,66.72,67.92,,,35.19,35.19,,,,29.36,31.3,87.06,22.59,75.23,32.47
-108788,O. Sahraoui,Osame Sahraoui,24.0,2001-06-11,Norway|Morocco,Ligue 1,Lille,https://cdn5.wyscout.com/photos/team/public/19_120x120.png,d13627,,8500000.0,€8.5M,1096,False,31.0,False,LW,"['LAMF', 'LW', 'LWF']",right,170.0,65.0,False,True,False,Goal-scoring winger,LW,75.7,78.03,28.38,53.5,83.44,56.49,28.63,31.03,25.74,82.8,89.69,78.83,21.18,96.56,89.67,54.02,50.08,75.68,88.77,44.32,47.52,59.11,63.32,1.16,1.16,32.92,10.11,41.51,12.63,,,35.19,35.19,,,,29.36,31.3,15.04,65.98,4.86,32.47
-107640,Vitinha,Vítor Manuel Carvalho Oliveira,25.0,2000-03-15,Portugal,SerieA,Genoa,https://cdn5.wyscout.com/photos/team/public/92_120x120.png,081f47,2028-06-30,14000000.0,€14.0M,1477,False,28.0,False,LW,"['LAMF', 'CF', 'LWF']",right,178.0,74.0,False,True,False,Defensive winger,LW,46.41,47.97,28.38,14.11,69.7,26.51,42.07,87.66,68.25,8.45,6.19,55.44,64.29,18.79,18.09,37.39,54.4,24.1,17.87,62.58,93.32,29.02,83.74,83.88,92.0,85.25,27.05,89.61,58.61,,,35.19,35.19,,,,29.36,31.3,83.34,59.54,64.91,32.47
-107116,J. Antonisse,Jeremy Antonisse,23.0,2002-03-29,Netherlands|Curaçao,Liga Portuguesa,Moreirense,https://cdn5.wyscout.com/photos/team/public/2599_120x120.png,2a5d28,2027-06-30,500000.0,€500K,1012,False,29.0,False,LW,"['LW', 'LAMF', 'RW']",right,184.0,75.0,False,True,False,Defensive winger,LW,4.66,5.05,28.38,16.35,5.07,59.63,31.8,47.34,18.64,40.9,21.57,55.44,39.6,26.35,40.43,24.75,15.1,31.07,40.21,49.34,70.62,22.72,71.25,65.26,68.65,90.06,62.93,74.48,12.63,,,35.19,35.19,,,,29.36,31.3,32.24,30.8,72.15,32.47
-101439,I. Ndiaye,Iliman Cheikh Ndiaye,25.0,2000-03-06,France|Senegal,Premier League,Everton,https://cdn5.wyscout.com/photos/team/public/37_120x120.png,00359a,2029-06-30,15000000.0,€15.0M,2729,False,33.0,False,LW,"['LAMF', 'RAMF']",right,180.0,70.0,False,True,True,Defensive winger,LW,80.58,66.05,28.38,78.16,85.87,59.63,15.13,37.24,52.78,72.93,46.09,30.6,23.69,22.33,21.68,59.08,49.6,48.95,37.71,71.54,83.88,52.79,82.43,33.93,27.36,81.18,37.44,68.94,55.91,,,35.19,35.19,,,,29.36,98.25,47.04,55.41,40.51,32.47
-100079,Vando Félix,Vando Baifas Félix,22.0,2002-09-03,Guinea-Bissau,Liga Portuguesa,Vitória Guimarães,https://cdn5.wyscout.com/photos/team/public/160_120x120.png,,2027-06-30,0.0,No disponible / 0 €,630,False,16.0,False,LW,"['LAMF', 'LW']",right,179.0,64.0,False,False,False,Defensive winger,LW,4.66,5.05,28.38,36.27,19.63,14.17,6.61,47.34,57.06,66.77,27.73,75.36,34.04,4.64,4.35,3.54,28.32,60.87,34.04,28.2,65.69,48.53,20.33,37.23,43.2,72.73,65.02,60.09,12.63,,,35.19,35.19,,,,29.36,31.3,94.75,71.44,75.23,32.47
-99942,D. Karim,Karim Dermane,21.0,2003-12-26,Togo,Ligue 1,Lorient,https://cdn5.wyscout.com/photos/team/public/62_120x120.png,e68734,2028-06-30,0.0,No disponible / 0 €,773,False,11.0,True,LW,"['LW', 'AMF', 'RW']",right,,,False,True,False,Low-impact winger,LW,4.66,5.05,28.38,1.63,22.39,10.06,42.07,11.43,29.53,61.03,56.49,11.19,3.48,27.63,39.95,68.88,8.4,39.24,42.8,60.34,35.32,69.97,51.19,5.12,6.87,58.35,58.18,37.33,83.02,,,35.19,35.19,,,,29.36,31.3,59.28,73.48,81.73,32.47
-98654,M. Felici,Mattia Felici,24.0,2001-04-17,Italy,SerieA,Cagliari,https://cdn5.wyscout.com/photos/team/public/75_120x120.png,001e4d,2027-06-30,500000.0,€500K,1331,False,26.0,False,LW,['LW'],right,182.0,73.0,False,True,False,Defensive winger,LW,36.4,36.79,28.38,80.61,61.79,21.62,68.37,37.24,18.64,20.31,22.5,68.01,37.89,12.16,38.08,34.65,52.69,59.18,64.17,57.61,60.21,59.53,47.02,43.58,30.84,74.33,62.93,56.56,12.63,,,35.19,35.19,,,,29.36,31.3,76.67,37.27,58.18,32.47
-94713,Igor Paixão,Igor Guilherme Barbosa da Paixao,25.0,2000-06-28,Brazil,Ligue 1,Olympique Marseille,https://cdn5.wyscout.com/photos/team/public/15_120x120.png,459dd7,2029-06-30,14000000.0,€14.0M,714,False,10.0,False,LW,"['LAMF', 'AMF', 'LW']",right,167.0,63.0,False,True,False,Dribbler winger,LW,61.89,63.64,28.38,39.29,39.93,74.22,47.38,7.36,35.32,95.13,80.08,94.73,29.08,93.7,77.42,72.25,67.58,83.7,86.64,91.39,56.61,90.43,85.16,56.93,57.69,40.88,10.11,39.55,61.91,,,35.19,35.19,,,,29.36,31.3,11.32,41.54,40.51,32.47
-92012,A. Knauff,Ansgar Knauff,23.0,2002-01-10,Germany|Ghana,Bundesliga,Eintracht Frankfurt,https://cdn5.wyscout.com/photos/team/public/9_120x120.png,bc271a,2028-06-30,10000000.0,€10.0M,1778,False,31.0,False,LW,"['LW', 'RW', 'AMF']",right,180.0,73.0,False,False,False,Goal-scoring winger,LW,61.89,63.64,28.38,45.71,35.02,77.16,69.34,72.95,84.17,17.29,37.38,57.62,66.61,10.75,46.34,42.85,24.3,53.62,65.44,46.04,45.4,53.48,62.23,64.83,70.24,43.23,46.15,25.45,78.38,,,35.19,35.19,,,,29.36,31.3,75.05,49.44,59.34,32.47
-90963,J. Clarke,Jack Clarke,24.0,2000-11-23,England,Premier League,Ipswich Town,https://cdn5.wyscout.com/photos/team/public/316_120x120.png,0000FF,2029-06-30,15000000.0,€15.0M,931,False,23.0,False,LW,"['LAMF', 'LW']",right,181.0,74.0,False,True,False,Defensive winger,LW,4.66,5.05,28.38,8.83,26.13,6.72,85.78,66.36,48.06,73.9,50.92,55.44,11.42,4.05,20.25,70.73,32.89,69.2,61.92,61.28,41.02,73.14,68.36,17.39,28.73,58.87,10.11,67.56,12.63,,,35.19,35.19,,,,29.36,31.3,28.79,50.62,33.46,32.47
-83531,I. Osman,Ibrahim Osman,20.0,2004-11-29,Ghana,Ligue 1,Auxerre,https://cdn5.wyscout.com/photos/team/public/20_120x120.png,,,0.0,No disponible / 0 €,580,False,12.0,True,LW,"['LW', 'RW']",right,177.0,68.0,False,False,False,Low-impact winger,LW,4.66,5.05,28.38,75.15,8.85,39.04,57.65,31.03,62.17,48.12,28.24,18.58,25.59,74.66,37.19,32.49,46.06,29.61,22.68,10.91,20.49,29.72,78.61,46.6,59.03,17.7,10.11,33.19,70.83,,,35.19,35.19,,,,29.36,31.3,39.94,56.98,4.86,32.47
-81581,Henrique Pereira,Henrique Martins Pereira,23.0,2002-02-15,Portugal,Liga Portuguesa,Casa Pia AC,https://cdn5.wyscout.com/photos/team/public/g2892_120x120.png,,2025-06-30,1800000.0,€1.8M,879,False,24.0,True,LW,"['LWF', 'CF', 'LW']",right,178.0,70.0,False,False,False,Low-impact winger,LW,25.03,25.42,28.38,84.17,47.6,19.87,35.54,77.6,74.92,23.65,6.75,63.8,70.86,62.96,14.94,60.44,62.51,34.73,10.18,19.39,18.77,55.01,20.33,27.86,22.18,13.85,10.11,15.51,12.63,,,35.19,35.19,,,,29.36,31.3,76.06,21.94,33.46,32.47
-75770,Robert Navarro,Roberto Navarro Muñoz,23.0,2002-04-12,Spain,LaLiga,Athletic Club,https://cdn5.wyscout.com/photos/team/public/60_120x120.png,d13125,,6000000.0,€6.0M,1160,False,24.0,False,LW,"['LW', 'RAMF', 'RW']",right,178.0,69.0,False,True,False,Defensive winger,LW,41.99,42.96,28.38,20.41,42.89,49.62,6.61,42.68,73.07,58.19,60.33,46.8,51.59,88.31,56.88,64.51,61.55,64.29,58.98,48.48,68.77,53.48,67.18,22.38,29.13,80.07,10.11,83.19,12.63,,,35.19,35.19,,,,29.36,31.3,59.28,42.38,63.67,32.47
-71991,A. Semenyo,Antoine Semenyo,25.0,2000-01-07,England|Ghana,Premier League,Bournemouth,https://cdn5.wyscout.com/photos/team/public/1173_120x120.png,e75556,2030-06-30,10000000.0,€10.0M,3542,False,37.0,False,LW,"['LAMF', 'RAMF']",right,185.0,79.0,False,True,True,Defensive winger,LW,75.7,75.29,28.38,61.03,67.13,74.22,28.63,33.17,38.77,57.35,40.51,27.94,24.09,44.2,24.44,79.45,58.65,60.45,45.38,43.1,81.77,52.36,42.46,70.8,82.02,68.66,57.41,66.26,75.09,,,35.19,35.19,,,,98.25,78.38,85.52,13.54,53.35,32.47
-70526,Gabriel Martinelli,Gabriel Teodoro Martinelli Silva,24.0,2001-06-18,Brazil|Italy,Premier League,Arsenal,https://cdn5.wyscout.com/photos/team/public/21_120x120.png,ca2b1d,2027-06-30,70000000.0,€70.0M,2010,False,30.0,False,LW,"['LWF', 'RWF', 'LW']",right,178.0,75.0,False,True,False,Goal-scoring winger,LW,66.71,68.46,63.33,72.62,14.48,87.53,31.8,70.43,63.97,29.03,24.26,52.76,72.27,45.97,17.65,58.03,63.74,54.66,29.86,41.68,34.74,61.19,81.91,36.01,44.46,21.28,10.11,23.68,31.46,,,35.19,35.19,,,,29.36,31.3,13.72,19.04,13.15,32.47
-67549,S. Adingra,Simon Adingra,23.0,2002-01-01,Côte d'Ivoire,Premier League,Sunderland,https://cdn5.wyscout.com/photos/team/public/39_120x120.png,f30022,2030-06-30,30000000.0,€30.0M,1348,False,29.0,False,LW,"['LAMF', 'LW', 'RW']",right,175.0,65.0,False,True,False,Low-impact winger,LW,18.98,19.36,28.38,21.08,16.86,46.29,47.38,58.21,81.34,69.01,41.39,82.17,85.58,49.68,27.91,31.9,50.49,44.06,28.82,62.58,32.03,40.81,59.94,85.95,54.77,54.38,42.12,35.69,12.63,,,35.19,35.19,,,,29.36,31.3,47.93,5.3,25.05,32.47
-66318,J. Leweling,Jamie Leweling,24.0,2001-02-26,Germany|Ghana,Bundesliga,Stuttgart,https://cdn5.wyscout.com/photos/team/public/96_120x120.png,d13626,2029-06-30,0.0,No disponible / 0 €,1881,False,28.0,False,LW,"['LAMF', 'RW', 'RAMF']",right,185.0,86.0,False,False,False,Dribbler winger,LW,12.61,13.39,28.38,52.32,26.13,26.51,66.76,72.95,62.17,37.98,48.16,70.69,78.84,52.12,69.45,49.95,68.84,48.05,66.24,39.66,47.03,54.09,30.11,61.48,33.01,36.62,10.11,75.59,55.13,,,35.19,35.19,,,,29.36,31.3,19.49,54.95,66.08,32.47
-65210,J. Doku,Jérémy Doku,23.0,2002-05-27,Belgium|Ghana,Premier League,Manchester City,https://cdn5.wyscout.com/photos/team/public/23_120x120.png,333333,2028-06-30,65000000.0,€65.0M,1969,False,33.0,False,LW,"['LW', 'LAMF']",right,173.0,77.0,False,False,False,Dribbler winger,LW,36.4,36.79,28.38,75.15,70.09,8.5,95.39,79.54,100.0,70.86,81.4,23.61,65.61,95.32,61.12,87.01,100.0,100.0,100.0,77.57,100.0,81.07,89.75,13.23,7.83,41.37,44.14,28.47,12.63,,,35.19,35.19,,,,29.36,31.3,30.46,72.09,16.34,32.47
-64449,J. Mercado,John Anthony Mercado Cuero,22.0,2002-06-03,Ecuador,Liga Portuguesa,AVS ,https://cdn5.wyscout.com/photos/team/public/g-19144_120x120.png,,2027-06-30,0.0,No disponible / 0 €,2424,False,32.0,False,LW,"['LW', 'LAMF', 'RW']",left,186.0,80.0,False,False,False,Defensive winger,LW,27.43,27.82,73.69,5.57,46.44,26.51,16.35,47.34,39.74,16.3,8.91,33.09,56.6,16.54,12.62,60.98,53.6,39.67,20.6,42.52,63.35,23.21,69.07,90.63,85.14,61.54,23.02,70.4,46.02,,,35.19,35.19,,,,29.36,31.3,45.84,4.7,25.05,32.47
-64361,Gabriel Silva,Gabriel Silva Vieira,23.0,2002-03-22,Brazil,Liga Portuguesa,Santa Clara,https://cdn5.wyscout.com/photos/team/public/1536_120x120.png,f4070e,,1700000.0,€1.7M,2939,False,32.0,False,LW,"['LWF', 'CF', 'LW']",right,177.0,78.0,True,True,True,Low-impact winger,LW,45.44,39.78,28.38,23.72,24.38,68.49,31.8,37.24,27.54,10.24,0.38,59.72,19.86,33.54,8.04,32.89,29.14,19.72,5.9,26.51,54.71,35.88,59.52,48.63,65.64,24.14,28.61,10.23,12.63,,,35.19,35.19,,,,66.94,98.25,70.2,78.62,20.31,32.47
-59376,K. Schade,Kevin Schade,23.0,2001-11-27,Germany|Nigeria,Premier League,Brentford,https://cdn5.wyscout.com/photos/team/public/1186_120x120.png,ff0000,2028-06-30,22000000.0,€22.0M,3066,False,39.0,False,LW,"['LAMF', 'CF', 'LW']",right,185.0,74.0,False,False,True,Low-impact winger,LW,84.83,85.61,87.97,73.11,76.45,82.11,31.8,41.9,39.74,14.04,0.96,22.58,14.08,0.38,0.38,14.74,18.22,32.84,6.8,32.98,62.4,20.81,81.31,74.8,93.63,51.81,40.11,55.65,75.09,,,35.19,35.19,,,,29.36,31.3,47.93,36.36,53.35,32.47
-56181,N. Cambiaghi,Nicolò Cambiaghi,24.0,2000-12-28,Italy,SerieA,Bologna,https://cdn5.wyscout.com/photos/team/public/174_120x120.png,ee3c46,2029-06-30,7000000.0,€7.0M,1353,False,28.0,False,LW,"['LAMF', 'LWF']",right,173.0,65.0,False,False,False,Dribbler winger,LW,50.06,51.61,28.38,32.52,64.75,42.95,100.0,83.6,93.9,53.38,43.83,80.87,90.92,83.45,75.63,95.68,85.55,59.6,72.64,90.15,93.89,100.0,20.33,38.11,36.04,38.64,62.93,23.22,12.63,,,35.19,35.19,,,,29.36,31.3,75.55,100.0,40.51,32.47
-54476,I. Chaira,Ilyas Chaira,24.0,2001-02-02,Spain|Morocco,LaLiga,Real Oviedo,https://cdn5.wyscout.com/photos/team/public/2508_120x120.png,0000ff,2026-06-30,1600000.0,€1.6M,723,False,12.0,False,LW,"['LAMF', 'LW']",right,186.0,75.0,False,True,False,Defensive winger,LW,4.66,5.05,28.38,67.04,8.03,42.95,6.61,4.06,16.01,82.39,49.14,39.68,28.24,14.27,6.34,16.92,27.1,63.9,34.46,7.16,30.9,10.8,34.9,61.48,28.23,83.19,60.66,84.77,98.07,,,35.19,35.19,,,,29.36,31.3,78.91,10.72,4.86,100.0
-53100,N. Weißhaupt,Noah Weißhaupt,24.0,2001-09-20,Germany,Bundesliga,Legia Warszawa,https://cdn5.wyscout.com/photos/team/public/448_120x120.png,,2026-06-30,5000000.0,€5.0M,1258,False,20.0,True,LW,"['LWF', 'RWF', 'CF']",right,181.0,76.0,False,True,False,Low-impact winger,LW,18.98,19.36,28.38,39.95,12.05,56.49,6.61,43.07,32.3,19.83,20.25,59.24,70.36,45.97,54.0,50.36,49.18,42.12,51.05,79.13,48.44,87.65,94.16,64.0,69.08,11.83,10.11,14.65,12.63,,,35.19,35.19,,,,29.36,31.3,25.88,88.47,4.86,32.47
-44789,J. Lindstrøm,Jesper Grænge Lindstrøm,25.0,2000-02-29,Denmark,"Bundesliga, Premier League",Wolfsburg,https://cdn5.wyscout.com/photos/team/public/7_120x120.png,68b424,2028-06-30,22000000.0,€22.0M,1256,False,21.69904458598726,True,LW,['LW'],right,182.0,66.0,True,True,False,Defensive winger,LW,4.66,5.05,28.38,57.12,20.85,12.14,6.61,74.67,49.98,43.8,34.45,63.8,67.72,48.63,50.14,26.6,21.13,16.64,32.29,46.71,49.84,21.78,70.37,11.3,14.36,93.59,64.32,75.19,90.43,,,35.19,35.19,,,,73.83,31.3,51.31,11.64,23.45,32.47
56939,Marco Matias,Marco André Silva Lopes Matias,36.0,1989-05-10,Portugal,Liga Portuguesa,Farense,https://cdn5.wyscout.com/photos/team/public/g1729_120x120.png,,2025-06-30,100000.0,€100K,1419,False,26.0,False,LW,"['LW', 'LWF']",right,177.0,73.0,False,True,False,Low-impact winger,LW,48.04,49.6,69.91,75.15,80.43,10.06,47.38,62.09,10.85,3.84,3.33,24.9,29.5,2.64,20.84,13.54,7.4,5.65,14.39,50.4,40.47,40.41,45.41,42.09,62.36,59.3,53.63,43.54,61.91,,,35.19,35.19,,,,29.36,31.3,80.42,79.95,20.31,32.47
103043,Son Heung-Min,Heung-Min Son,33.0,1992-07-08,Korea Republic,Premier League,Los Angeles FC,https://cdn5.wyscout.com/photos/team/public/g-8083_120x120.png,,2026-06-30,45000000.0,€45.0M,1595,False,22.0,False,LW,"['LWF', 'LAMF', 'CF']",right,183.0,78.0,False,True,True,Goal-scoring winger,LW,56.3,45.17,28.38,64.13,32.64,74.22,89.95,84.96,83.34,76.24,65.1,20.49,15.39,52.53,67.15,55.62,31.65,63.34,74.2,58.63,15.14,50.75,82.91,27.86,11.22,14.93,10.11,12.74,12.63,,,35.19,35.19,,,,29.36,78.38,2.41,32.88,22.25,32.47
122138,D. Brašanac,Darko Brašanac,33.0,1992-02-12,Serbia,LaLiga,Málaga,https://cdn5.wyscout.com/photos/team/public/770_120x120.png,018cdc,2026-06-30,1400000.0,€1.4M,1252,False,21.0,False,LW,"['LW', 'AMF', 'LCMF']",right,178.0,72.0,False,False,False,Low-impact winger,LW,18.98,19.36,28.38,24.36,60.62,1.77,51.13,4.06,13.14,71.99,33.06,6.36,1.88,6.08,4.77,13.54,0.38,0.38,0.38,9.45,10.46,3.89,15.3,38.83,61.36,77.95,71.34,84.31,96.91,,,35.19,35.19,,,,29.36,31.3,82.11,12.09,75.23,32.47
134879,Salvador Agra,Salvador José Milhazes Agra,33.0,1991-11-11,Portugal,Liga Portuguesa,Boavista,https://cdn5.wyscout.com/photos/team/public/166_120x120.png,,2025-06-30,300000.0,€300K,2892,False,31.0,False,LW,"['LW', 'RB5', 'RWB']",right,166.0,62.0,True,True,False,Low-impact winger,LW,10.71,11.49,28.38,16.35,44.45,3.55,20.94,53.36,27.54,31.34,31.15,75.36,53.72,31.45,60.13,39.86,11.39,8.89,39.38,87.97,13.15,81.93,73.86,77.42,39.72,42.67,56.36,35.23,40.0,,,35.19,35.19,,,,65.88,31.3,25.88,45.52,68.3,72.44
155109,L. Trossard,Leandro Trossard,30.0,1994-12-04,Belgium,Premier League,Arsenal,https://cdn5.wyscout.com/photos/team/public/21_120x120.png,ca2b1d,2026-06-30,35000000.0,€35.0M,2844,False,36.0,False,LW,"['LWF', 'CF', 'LAMF']",right,172.0,63.0,False,True,False,Goal-scoring winger,LW,69.11,71.45,28.38,27.24,53.72,72.05,88.09,66.36,75.94,52.16,65.6,69.53,71.3,91.06,80.67,78.98,55.45,34.73,55.8,46.71,35.72,60.75,61.78,14.45,9.57,22.26,10.11,28.86,12.63,,,35.19,35.19,,,,29.36,31.3,31.15,48.65,20.31,32.47
159042,Bruma,Armindo Tué Na Bangna,30.0,1994-10-24,Guinea-Bissau|Portugal,Liga Portuguesa,Benfica,https://cdn5.wyscout.com/photos/team/public/158_120x120.png,d00202,2027-06-30,7000000.0,€7.0M,1529,False,21.0,False,LW,"['LWF', 'LAMF', 'LW']",right,173.0,58.0,False,True,True,Goal-scoring winger,LW,89.94,73.46,69.91,51.5,36.23,98.38,91.17,66.36,59.3,73.43,77.02,19.72,17.1,78.84,68.4,39.86,48.34,47.36,57.18,55.25,34.3,55.86,80.42,69.07,26.47,7.39,10.11,3.8,41.55,,,35.19,35.19,,,,29.36,87.44,21.0,26.61,20.31,32.47
