id,name,full_name,age,birth_date,passport_country_names,league,current_team_name,current_team_logo,current_team_color,contract_expires,market_value,market_value_str,minutes_on_field,low_minutes_flag,total_matches,on_loan,main_position,positions_clean,foot,height,weight,goals_avg,non_penalty_goal_avg,head_goals_avg,shots_on_target_percent,shot_efficiency_avg,xg_shot_avg,assists_avg,xg_assist_avg,key_passes_avg,accurate_passes_percent,accurate_pass_avg,accurate_crosses_percent,accurate_crosses_avg,successful_progressive_pass_percent,accurate_progressive_pass_avg,successful_dribbles_percent,dribble_efficiency,progressive_run_avg,real_progression,duels_won,duels_won_avg,offensive_duels_won,defensive_duels_won,aerial_duels_won,aerial_duels_won_avg,successful_defensive_actions_avg,tackle_avg,interceptions_avg,shot_block_avg,conceded_goals_avg,shots_against_avg,save_percent,xg_save_avg,prevented_goals_avg,goalkeeper_exits_avg,gk_aerial_duels_avg,direct_free_kick_taker,direct_free_kicks_on_target_percent,corner_taker,penalty_taker,penalties_conversion_percent,fouls_avg,foul_suffered_avg,yellow_cards_avg,red_cards_avg,player_role
-558501,R. Nzingoula,Rabby Nzingoula,19.0,2005-11-25,France|Congo,Ligue 1,Strasbourg,https://cdn5.wyscout.com/photos/team/public/g898_120x120.png,0f3078,2027-06-30,0.0,No disponible / 0 €,1184,False,22.0,False,MF,"['RCMF', 'LCMF', 'RCMF3']",right,183.0,73.0,0.0,0.0,0.0,21.43,-0.04,0.04,0.0,0.05,0.15,78.09,23.028741,16.67,0.15169700000000003,53.19,1.898883,68.18,1.138606,1.37,4.94,50.97,12.008532,40.74,61.11000000000001,50.0,0.9900000000000001,11.55,1.37,3.5,0.15,,,0.0,0.0,,,,False,0.0,True,False,0.0,2.13,1.75,0.45999999999999996,0.08,Ball-winning midfielder
-552838,J. Bourgault,Justin Bourgault,20.0,2005-09-14,France,Ligue 1,Brest,https://cdn5.wyscout.com/photos/team/public/3982_120x120.png,da352e,,0.0,No disponible / 0 €,152,True,3.0,False,LB,['LB'],left,185.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,False,,False,False,0.0,0.0,0.0,0.0,0.0,No role assigned
-552554,Rodrigo Rodrigues,Rodrigo Prata Deusdado Rodrigues,17.0,2007-06-12,Portugal,Liga Portuguesa,Gil Vicente U19,https://cdn5.wyscout.com/photos/team/public/g30341_120x120.png,ff0000,,0.0,No disponible / 0 €,12,True,1.0,False,LW,['LAMF'],unknown,,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,False,,False,False,0.0,0.0,0.0,0.0,0.0,No role assigned
-552451,Renato Nhaga,Renato Sam Na Nhaga,18.0,2007-03-27,Guinea-Bissau,Liga Portuguesa,Casa Pia AC U19,https://cdn5.wyscout.com/photos/team/public/g30339_120x120.png,,,0.0,No disponible / 0 €,109,True,3.0,False,MF,"['RCMF', 'LCMF']",unknown,,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,False,,False,False,0.0,0.0,0.0,0.0,0.0,No role assigned
-551587,Rafael Teixeira,Rafael  Baião Teixeira,19.0,2006-01-18,Portugal,Liga Portuguesa,Farense,https://cdn5.wyscout.com/photos/team/public/g1729_120x120.png,,2025-06-30,0.0,No disponible / 0 €,5,True,1.0,False,RW,['RW'],left,,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,False,,False,False,0.0,0.0,0.0,0.0,0.0,No role assigned
-551348,Gui Figueiredo,Guilherme Beleza Braga Figueiredo,18.0,2006-12-09,Portugal,Liga Portuguesa,Gil Vicente U23,https://cdn5.wyscout.com/photos/team/public/g-16612_120x120.png,,2025-06-30,0.0,No disponible / 0 €,2,True,1.0,False,MF,['LCMF'],left,181.0,70.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,False,,False,False,0.0,0.0,0.0,0.0,0.0,No role assigned
-551298,Valentim Sousa,Valentim Ferreira Sousa,19.0,2005-02-14,Portugal,Liga Portuguesa,Rio Ave U23,https://cdn5.wyscout.com/photos/team/public/g-8984_120x120.png,24502c,2027-06-30,0.0,No disponible / 0 €,115,True,5.0,False,LW,"['LWF', 'CF', 'LAMF']",unknown,156.0,42.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,False,,False,False,0.0,0.0,0.0,0.0,0.0,No role assigned
-546684,Ali Houary,Ali Houary Jeddoub,20.0,2005-08-05,Spain|Morocco,LaLiga,Elche,https://cdn5.wyscout.com/photos/team/public/777_120x120.png,2e723b,2028-06-30,0.0,No disponible / 0 €,132,True,2.0,False,MF,"['LCMF3', 'RCMF3']",right,178.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,False,,False,False,0.0,0.0,0.0,0.0,0.0,No role assigned
-545095,A. Mussolo Sola,Alexandre Mussolo Sola,21.0,2003-12-14,Angola,Liga Portuguesa,Estrela Amadora U23,https://cdn5.wyscout.com/photos/team/public/g-16613_120x120.png,,,0.0,No disponible / 0 €,27,True,1.0,False,MF,['LCMF'],unknown,,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,False,,False,False,0.0,0.0,0.0,0.0,0.0,No role assigned
-542502,Roger Hinojo,Roger  Hinojo Estrada,20.0,2005-02-21,Spain,LaLiga,Cultural Leonesa,https://cdn5.wyscout.com/photos/team/public/2102_120x120.png,,2026-06-30,0.0,No disponible / 0 €,14,True,1.0,True,LB,['LB'],left,,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,False,,False,False,0.0,0.0,0.0,0.0,0.0,No role assigned
-539945,A. Doumbouya,Amidou Doumbouya,18.0,2007-08-05,France|Guinea,Ligue 1,Nice,https://cdn5.wyscout.com/photos/team/public/63_120x120.png,,2026-06-30,0.0,No disponible / 0 €,62,True,2.0,False,LB,['LB'],left,182.0,74.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,False,,False,False,0.0,0.0,0.0,0.0,0.0,No role assigned
-539152,I. Gueye,Idrissa Gueye,19.0,2006-09-16,Senegal,"Ligue 1, SerieA",Udinese,https://cdn5.wyscout.com/photos/team/public/91_120x120.png,,,0.0,No disponible / 0 €,170,True,2.776470588235294,True,FW,['CF'],right,185.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,False,,False,False,0.0,0.0,0.0,0.0,0.0,No role assigned
-539151,A. Touré,Alpha Amadou Touré,19.0,2006-01-25,Senegal,Ligue 1,Metz,https://cdn5.wyscout.com/photos/team/public/73_120x120.png,7a170f,,0.0,No disponible / 0 €,812,False,13.0,False,LB,"['LB', 'DMF', 'RCMF']",left,180.0,70.0,0.0,0.0,0.0,20.0,-0.03,0.03,0.0,0.010000000000000002,0.11000000000000001,88.25,32.476,22.22,0.22219999999999998,58.33,1.5515780000000001,66.67,0.6667000000000001,1.0,3.66,53.60000000000001,7.4236,54.55,58.92999999999999,33.33,0.886578,7.43,0.22000000000000003,3.55,0.22000000000000003,,,0.0,0.0,,,,False,0.0,False,False,0.0,1.66,1.22,0.22000000000000003,0.0,Low-impact full-back
-539094,H. Makalou,Hamidou Makalou,19.0,2006-07-15,Mali|France,Ligue 1,Brest,https://cdn5.wyscout.com/photos/team/public/3982_120x120.png,da352e,,0.0,No disponible / 0 €,249,True,12.0,False,MF,"['LCMF', 'RCMF3', 'RAMF']",unknown,,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,False,,False,False,0.0,0.0,0.0,0.0,0.0,No role assigned
-538549,Adam Boayar,Adam Boayar Benaisa,20.0,2005-10-13,Spain,LaLiga,Elche,https://cdn5.wyscout.com/photos/team/public/777_120x120.png,2e723b,,0.0,No disponible / 0 €,13,True,1.0,False,RW,['RW'],unknown,,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,False,,False,False,0.0,0.0,0.0,0.0,0.0,No role assigned
-533901,Amadou Koné,Amadou Koné,20.0,2005-05-14,Mali|Côte d'Ivoire,Ligue 1, NEOM,https://cdn5.wyscout.com/photos/team/public/g16976_120x120.png,,2029-06-30,0.0,No disponible / 0 €,1167,False,18.0,False,MF,"['LCMF', 'LDMF', 'RCMF']",left,175.0,67.0,0.0,0.0,0.0,33.33,-0.03,0.03,0.0,0.02,0.15,85.12,33.086144,33.33,0.07665899999999999,64.86,3.703506,76.92,1.5460919999999998,1.23,6.9399999999999995,58.70000000000001,12.497230000000002,61.19,65.48,40.48,1.311552,9.64,0.23,5.17,0.31,,,0.0,0.0,,,,False,0.0,False,False,0.0,1.23,3.7000000000000006,0.23,0.0,Ball-winning midfielder
-532203,A. Hamdani,Adil Hamdani,16.0,2009-01-21,France,Ligue 1,Olympique Lyonnais U19,https://cdn5.wyscout.com/photos/team/public/g19645_120x120.png,13377c,,0.0,No disponible / 0 €,10,True,1.0,False,RW,['RAMF'],unknown,,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,False,,False,False,0.0,0.0,0.0,0.0,0.0,No role assigned
-528796,Jesús Rodríguez,Jesús  Rodríguez Caraballo,19.0,2005-11-21,Spain,"LaLiga, SerieA",Como,https://cdn5.wyscout.com/photos/team/public/1236_120x120.png,0000ff,2030-06-30,0.0,No disponible / 0 €,1803,False,17.039933444259567,False,LW,"['LAMF', 'RAMF']",right,,,0.10049916805324459,0.10049916805324459,0.0,31.718075429839157,-0.07940099833610649,0.17990016638935108,0.20130338325013866,0.09270105379922353,0.40080421519689413,75.95617859123684,18.727381299797067,19.901342207432055,0.42700465540608495,83.87174154187466,2.551040657879316,60.08082640044371,4.286948572381522,5.141802551303384,8.183399889073765,47.07198557958958,12.052535190924168,45.218646699944536,59.96644481419856,30.501192457016085,0.4876841244533284,5.5874875207986685,0.04689961175818081,2.1464947310038824,0.0,,,0.0,0.0,,,,False,0.0,True,False,0.0,0.9516971713810317,2.194891846921797,0.0,0.049500831946755405,Dribbler winger
-528290,D. Methalie,Dayann Methalie,19.0,2006-02-15,France,Ligue 1,Toulouse,https://cdn5.wyscout.com/photos/team/public/71_120x120.png,634077,2030-06-30,0.0,No disponible / 0 €,999,False,13.0,False,LWB,"['LWB', 'LB5']",unknown,,,0.0,0.0,0.0,55.56,-0.08,0.08,0.0,0.03,0.36,73.73,16.935781,16.67,0.36007200000000006,60.42,2.610144,43.18,1.709928,1.71,6.03,44.7,8.738850000000001,31.96,61.18,44.44,0.719928,9.01,0.45,3.87,0.09,,,0.0,0.0,,,,False,0.0,False,False,0.0,2.07,0.72,0.27,0.0,Defensive wing-back
-527805,Tomé Sousa,Tomé de Castro Sousa,18.0,2006-12-16,Portugal,Liga Portuguesa,Boavista,https://cdn5.wyscout.com/photos/team/public/166_120x120.png,,2028-06-30,0.0,No disponible / 0 €,202,True,2.0,False,GK,['GK'],right,190.0,82.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,58.33,,,,,False,,False,False,0.0,0.0,0.0,0.0,0.0,No role assigned
-525387,João Barros,João Ferreira Barros,19.0,2006-01-10,Portugal,Liga Portuguesa,Boavista,https://cdn5.wyscout.com/photos/team/public/166_120x120.png,,2026-06-30,0.0,No disponible / 0 €,298,True,11.0,False,RW,"['RW', 'LW', 'RAMF']",right,,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,False,,False,False,0.0,0.0,0.0,0.0,0.0,No role assigned
-525383,Tomás Silva,Tomás  Vaz Silva,19.0,2005-06-25,Portugal,Liga Portuguesa,Boavista,https://cdn5.wyscout.com/photos/team/public/166_120x120.png,,2026-06-30,0.0,No disponible / 0 €,106,True,5.0,False,LB,"['LB', 'LWB', 'RCMF']",left,175.0,65.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,False,,False,False,0.0,0.0,0.0,0.0,0.0,No role assigned
-525381,Alex Marques,Alexandre  Magalhães Marques,19.0,2005-10-23,Portugal,Liga Portuguesa,Boavista,https://cdn5.wyscout.com/photos/team/public/166_120x120.png,,2026-06-30,0.0,No disponible / 0 €,108,True,2.0,False,CB,['RCB'],left,186.0,65.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,False,,False,False,0.0,0.0,0.0,0.0,0.0,No role assigned
-524863,A. Faye,Abdoulaye Faye,21.0,2004-09-22,Senegal,Ligue 1,Lorient,https://cdn5.wyscout.com/photos/team/public/62_120x120.png,e68734,2030-06-30,0.0,No disponible / 0 €,641,False,7.0,False,CB,['LCB3'],left,191.0,79.0,0.0,0.0,0.0,33.33,-0.07,0.07,0.0,0.0,0.0,90.69,42.406644,0.0,0.0,78.05,8.983555,100.0,0.14,0.7,12.209999999999999,64.44,8.145216,58.33,63.16,66.67,2.246779,9.55,1.26,4.91,0.41999999999999993,,,0.0,0.0,,,,False,0.0,False,False,0.0,1.54,0.9799999999999999,0.7,0.0,Ball-playing CB
-524461,K. Diliwidi,Kembo Diliwidi,19.0,2006-02-03,France,Ligue 1,Lens,https://cdn5.wyscout.com/photos/team/public/66_120x120.png,d72f25,2028-06-30,0.0,No disponible / 0 €,12,True,1.0,False,LB,['LB'],right,180.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,False,,False,False,0.0,0.0,0.0,0.0,0.0,No role assigned
-522713,David López,David López Guijarro,22.0,2003-02-03,Spain,LaLiga,Mallorca,https://cdn5.wyscout.com/photos/team/public/46_120x120.png,FF0000,2027-06-30,0.0,No disponible / 0 €,246,True,3.0,False,CB,"['RCB3', 'RCB']",right,195.0,85.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,False,,False,False,0.0,0.0,0.0,0.0,0.0,No role assigned
-518866,I. Parente,Iago Parente Novoa,19.0,2006-02-25,Spain,LaLiga,Real Valladolid Promesas,https://cdn5.wyscout.com/photos/team/public/g4802_120x120.png,632d8e,2026-06-30,0.0,No disponible / 0 €,72,True,1.0,False,CB,['RCB3'],right,180.0,74.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,False,,False,False,0.0,0.0,0.0,0.0,0.0,No role assigned
-516398,P. Diong,Pape Daouda Diong,19.0,2006-06-15,Senegal,Ligue 1,Dunkerque,https://cdn5.wyscout.com/photos/team/public/g5582_120x120.png,0000FF,2029-06-30,0.0,No disponible / 0 €,75,True,8.0,True,DMF,"['RDMF', 'LCMF', 'AMF']",right,193.0,75.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,False,,False,False,0.0,0.0,0.0,0.0,0.0,No role assigned
-512031,L. Karl,Lennart Karl,17.0,2008-02-22,Germany,Bundesliga,Bayern München U19,https://cdn5.wyscout.com/photos/team/public/g19348_120x120.png,da314b,2026-06-30,0.0,No disponible / 0 €,340,True,9.0,False,RW,"['RAMF', 'AMF']",unknown,,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,False,,False,False,0.0,0.0,0.0,0.0,0.0,No role assigned
-509383,M. Dowman,Max Dowman,15.0,2009-12-31,England,Premier League,Arsenal U19,https://cdn5.wyscout.com/photos/team/public/g21611_120x120.png,ca2b1d,,0.0,No disponible / 0 €,41,True,2.0,False,RW,"['RWF', 'RW']",unknown,180.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,False,,False,False,0.0,0.0,0.0,0.0,0.0,No role assigned
-508937,A. Arnu,Adrián Arnuncio Baquerín,18.0,2007-03-04,Spain,LaLiga,Real Valladolid Promesas,https://cdn5.wyscout.com/photos/team/public/g4802_120x120.png,632d8e,2027-06-30,0.0,No disponible / 0 €,69,True,5.0,False,FW,"['CF', 'RCMF', 'AMF']",right,185.0,75.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,False,,False,False,0.0,0.0,0.0,0.0,0.0,No role assigned
-505414,Rafel Bauzà,Rafel Bauzà Sureda,20.0,2005-01-30,Spain,LaLiga,Mirandés,https://cdn5.wyscout.com/photos/team/public/2722_120x120.png,FF0000,2028-06-30,0.0,No disponible / 0 €,139,True,4.0,True,MF,"['RCMF', 'DMF', 'RDMF']",right,183.0,72.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,False,,False,False,0.0,0.0,0.0,0.0,0.0,No role assigned
-500892,I. Bekhoucha,Ismael  Bekhoucha,21.0,2004-11-20,Morocco,LaLiga,Getafe,https://cdn5.wyscout.com/photos/team/public/56_120x120.png,0634bd,,0.0,No disponible / 0 €,224,True,8.0,False,RB,"['RB5', 'RW']",right,180.0,69.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,False,,False,False,0.0,0.0,0.0,0.0,0.0,No role assigned
-499984,Endika Buján,Endika Buján de Rueda,22.0,2003-01-16,Spain,LaLiga,Bilbao Athletic,https://cdn5.wyscout.com/photos/team/public/2718_120x120.png,d13125,2025-06-30,0.0,No disponible / 0 €,9,True,1.0,False,LW,['LAMF'],left,170.0,63.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,False,,False,False,0.0,0.0,0.0,0.0,0.0,No role assigned
-498757,T. Akinsola,Tunde Akinsola,22.0,2003-03-10,Nigeria,Liga Portuguesa,AVS ,https://cdn5.wyscout.com/photos/team/public/g-19144_120x120.png,,2027-06-30,0.0,No disponible / 0 €,1244,False,29.0,False,LW,"['LW', 'RW', 'LWB']",left,175.0,66.0,0.14,0.14,0.07,25.0,-0.03999999999999998,0.18,0.07,0.08,0.36,72.73,13.891430000000003,36.11,0.9388599999999999,69.39,2.463345,54.88,3.254384,2.68,6.23,46.03,10.490237,42.78,60.71,39.39,0.941421,5.06,0.07,2.53,0.07,,,0.0,0.0,,,,False,0.0,True,False,0.0,0.58,1.37,0.07,0.0,Defensive winger
-476269,S. El Mala,Said El Mala,19.0,2006-08-26,Germany,Bundesliga,Köln,https://cdn5.wyscout.com/photos/team/public/335_120x120.png,da352d,2030-06-30,0.0,No disponible / 0 €,497,True,11.0,False,FW,"['CF', 'AMF']",right,,,0.72,0.72,0.0,45.83,0.15000000000000002,0.57,0.36,0.05,0.36,68.32,12.495728,35.71,0.907034,50.0,1.085,49.02,4.529448,5.25,7.42,42.86,9.780652,44.05,50.0,45.45,0.9044550000000001,3.26,0.18,1.45,0.0,,,0.0,0.0,,,,False,0.0,True,False,0.0,0.36,1.09,0.0,0.0,No role assigned
-474260,Y. Konak,Yunus Emre Konak,19.0,2006-01-10,Türkiye,Premier League,Brentford,https://cdn5.wyscout.com/photos/team/public/1186_120x120.png,ff0000,2029-06-30,0.0,No disponible / 0 €,90,True,10.0,False,MF,"['RCMF3', 'LAMF', 'AMF']",right,181.0,72.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,False,,False,False,0.0,0.0,0.0,0.0,0.0,No role assigned
-473536,Carlos Guirao,Carlos Guirao Mora,22.0,2003-04-27,Spain,LaLiga,Leganés,https://cdn5.wyscout.com/photos/team/public/2520_120x120.png,0071b6,2029-06-30,0.0,No disponible / 0 €,122,True,2.0,False,DMF,"['LDMF', 'RDMF']",unknown,,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,False,,False,False,0.0,0.0,0.0,0.0,0.0,No role assigned
-473534,Caio Santana,Caio dos Santos Santana,21.0,2004-03-22,Brazil,Liga Portuguesa,Portimonense,https://cdn5.wyscout.com/photos/team/public/1537_120x120.png,,2025-06-30,0.0,No disponible / 0 €,220,True,7.0,True,RW,"['RW', 'RWF', 'RAMF']",left,188.0,80.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,False,,False,False,0.0,0.0,0.0,0.0,0.0,No role assigned
-472515,Diogo Costa,Diogo Miguel  Pereira Costa,22.0,2003-05-04,Portugal,Liga Portuguesa,Gil Vicente U23,https://cdn5.wyscout.com/photos/team/public/g-16612_120x120.png,,,0.0,No disponible / 0 €,89,True,2.0,False,CB,"['RCB', 'RCB3']",unknown,189.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,False,,False,False,0.0,0.0,0.0,0.0,0.0,No role assigned
-472023,S. El Mourabet,Samir El Mourabet,20.0,2005-10-06,France|Morocco,Ligue 1,Strasbourg,https://cdn5.wyscout.com/photos/team/public/g898_120x120.png,0f3078,2030-06-30,0.0,No disponible / 0 €,717,False,13.0,False,MF,"['RCMF', 'LCMF', 'LCMF3']",left,168.0,58.0,0.0,0.0,0.0,0.0,-0.04,0.04,0.0,0.02,0.37999999999999995,90.38,47.19643599999999,33.33,0.126654,86.27,5.521280000000001,62.5,0.625,0.88,7.28,53.14999999999999,7.403794999999999,53.660000000000004,63.27,20.0,0.252,8.91,0.37999999999999995,4.64,0.75,,,0.0,0.0,,,,False,0.0,True,False,0.0,1.26,1.13,0.13,0.0,Box-to-box midfielder
-471630,G. Almeida,Geovanny Miguel Bastos Almeida,20.0,2004-07-14,Portugal,Liga Portuguesa,Oliveira Hospital,https://cdn5.wyscout.com/photos/team/public/g1750_120x120.png,,2025-06-30,0.0,No disponible / 0 €,195,True,6.0,True,MF,"['LCMF', 'RCMF', 'CF']",right,185.0,79.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,False,,False,False,0.0,0.0,0.0,0.0,0.0,No role assigned
-471601,Tiago Gabriel,Tiago Gabriel Coelho Oliveira,20.0,2004-12-26,Portugal,"Liga Portuguesa, SerieA",Lecce,https://cdn5.wyscout.com/photos/team/public/187_120x120.png,,2026-06-30,0.0,No disponible / 0 €,2294,False,12.573234524847429,False,CB,"['RCB3', 'RCB']",unknown,194.0,,0.07475588491717525,0.07475588491717525,0.07475588491717525,33.33,0.014755884917175256,0.05999999999999999,0.0,0.009511769834350479,0.038047079337401916,88.0973539668701,29.03406521904247,68.29251525719268,0.10626720246821054,63.80175239755885,3.029707146817558,73.7794245858762,0.11417800140467266,0.4676852659110723,5.216312118570183,66.35411508282476,8.903186322793855,52.34606800348736,72.55547515257193,65.70902789886661,3.247082936848068,9.21826503923278,0.4676852659110723,4.981085440278989,0.6691499564080209,,,0.0,0.0,,,,False,0.0,False,False,0.0,0.8235265911072362,0.7858587619877944,0.11280296425457716,0.0,Aerial dominant CB
-471447,D. Bakola,Darryl Bakola,17.0,2007-11-30,France|Congo,Ligue 1,Olympique Marseille,https://cdn5.wyscout.com/photos/team/public/15_120x120.png,459dd7,2027-06-30,0.0,No disponible / 0 €,75,True,7.0,False,DMF,"['RDMF', 'RCMF', 'RCMF3']",right,,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,False,,False,False,0.0,0.0,0.0,0.0,0.0,No role assigned
-470839,F. Sakar,Faik Sakar,16.0,2008-01-14,Germany|Türkiye,Bundesliga,RB Leipzig U19,https://cdn5.wyscout.com/photos/team/public/g22909_120x120.png,ff0000,2025-06-30,0.0,No disponible / 0 €,1,True,1.0,False,RW,['RW'],right,,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,False,,False,False,0.0,0.0,0.0,0.0,0.0,No role assigned
